"","year","state","event_type","fscale","total_economic_cost","lat","lng","casualties"
"5089",1999,"OK","TORNADO",3,0.007,35.34,-94.33,0
"5090",1999,"OK","TORNADO",3,0.007,35.39,-94.33,0
"5091",1999,"OK","TORNADO",0,5e-04,36.01,-94.47,0
"5092",1999,"OK","TORNADO",0,0.001,34.05,-95.42,0
"5093",1999,"OK","TORNADO",0,0.001,35.4,-95.12,0
"5094",1999,"OK","TORNADO",0,0.001,35.37,-95.12,0
"5095",1999,"OK","TORNADO",0,0.001,35.37,-95.05,0
"5096",1999,"OK","TORNADO",0,0,34.58,-99.57,0
"5097",1999,"OK","TORNADO",0,0,34.54,-99.46,0
"5098",1999,"OK","TORNADO",0,0,34.53,-99.42,0
"5099",1999,"OK","TORNADO",0,0,34.45,-99.41,0
"5100",1999,"OK","TORNADO",0,0,34.39,-99.19,0
"5101",1999,"OK","TORNADO",0,0,34.26,-99.1,0
"5102",1999,"OK","TORNADO",0,0,35.05,-99.52,0
"5103",1999,"OK","TORNADO",0,0,35.08,-99.46,0
"5104",1999,"OK","TORNADO",0,0,34.59,-99.33,0
"5105",1999,"OK","TORNADO",1,0.005,34.46,-99.27,0
"5106",1999,"OK","TORNADO",0,0,34.43,-99.25,0
"5107",1999,"OK","TORNADO",0,0,34.41,-99.16,0
"5108",1999,"OK","TORNADO",0,0,34.45,-99.08,0
"5109",1999,"OK","TORNADO",0,0.002,36.4,-98.14,0
"5110",1999,"OK","TORNADO",0,0,35.23,-96.08,0
"5111",1999,"OK","TORNADO",3,1.5,35.58,-95.15,7
"5112",1999,"OK","TORNADO",1,2,35.47,-95.17,0
"5113",1999,"OK","TORNADO",1,1.6,35.26,-95.32,0
"5114",1999,"OK","TORNADO",3,0.7,35.26,-95.31,0
"5115",1999,"OK","TORNADO",2,0.04,35.25,-95.32,0
"5116",1999,"OK","TORNADO",0,0,35.2,-95.39,0
"5117",1999,"OK","TORNADO",0,0,35.15,-95.33,0
"5118",1999,"OK","TORNADO",0,0,35.16,-95.31,0
"5119",1999,"OK","TORNADO",0,0,36.52,-101.18,0
"5120",1999,"OK","TORNADO",0,0,36.41,-99.56,0
"5121",1999,"OK","TORNADO",0,0,36.33,-99.54,0
"5122",1999,"OK","TORNADO",0,0,36.51,-101.54,0
"5123",1999,"OK","TORNADO",0,0,36.44,-101.49,0
"5124",1999,"OK","TORNADO",1,0.01,36.19,-95.46,0
"5125",1999,"OK","TORNADO",1,0.08,35.31,-96.23,0
"5126",1999,"OK","TORNADO",0,0,36.15,-98.11,0
"5127",1999,"OK","TORNADO",0,0.002,36,-96.03,0
"5128",1999,"OK","TORNADO",0,0,35.58,-96.08,0
"5129",1999,"OK","TORNADO",0,5e-04,36,-96.13,0
"5130",1999,"OK","TORNADO",0,5e-04,36.12,-96.25,0
"5131",1999,"OK","TORNADO",0,0,34,-95.32,0
"5132",1999,"OK","TORNADO",0,0,34.04,-95.31,0
"5133",1999,"OK","TORNADO",0,0,36.07,-96.06,0
"5134",1999,"OK","TORNADO",0,0,36.22,-95.55,0
"5135",1999,"OK","TORNADO",1,0.003,35.45,-97.33,0
"5136",1999,"OK","TORNADO",2,0.275,35.49,-97.31,1
"5137",1999,"OK","TORNADO",1,0.038,36.14,-97.15,0
"5138",1999,"OR","TORNADO",0,0.0105,43.55,-123.01,1
"5139",1999,"PA","TORNADO",0,0.05,40.01,-78.3,0
"5140",1999,"PA","TORNADO",0,0,39.57,-75.1,18
"5141",1999,"PA","TORNADO",0,0.025,39.58,-77.07,0
"5142",1999,"PA","TORNADO",0,0.01,41.27,-76.56,0
"5143",1999,"PA","TORNADO",1,0.2,41.31,-76.4,0
"5144",1999,"PA","TORNADO",0,0.005,41.34,-76.36,0
"5145",1999,"PA","TORNADO",1,0.15,41.41,-79.25,0
"5146",1999,"PA","TORNADO",1,0,39.45,-77.07,0
"5147",1999,"PA","TORNADO",1,3,40.06,-75.55,12
"5148",1999,"SC","TORNADO",0,0,33.39,-81.1,0
"5149",1999,"SC","TORNADO",0,0.006,34.04,-79.46,0
"5150",1999,"SC","TORNADO",0,0.001,33.07,-81.14,0
"5151",1999,"SC","TORNADO",1,0.025,33,-81.2,0
"5152",1999,"SC","TORNADO",2,0.022,33.07,-81.13,0
"5153",1999,"SC","TORNADO",1,0.01,32.47,-80.39,0
"5154",1999,"SC","TORNADO",1,0.003,33.19,-81.28,0
"5155",1999,"SC","TORNADO",0,0.003,33.16,-81.15,0
"5156",1999,"SC","TORNADO",0,5e-04,33.17,-80.59,0
"5157",1999,"SC","TORNADO",0,0,34.11,-81.51,0
"5158",1999,"SC","TORNADO",0,0,34.1,-81.51,0
"5159",1999,"SC","TORNADO",1,0.05,33.04,-79.47,0
"5160",1999,"SC","TORNADO",1,0.08,34.27,-79.53,0
"5161",1999,"SC","TORNADO",1,0.06,34.01,-79.45,0
"5162",1999,"SC","TORNADO",1,0.025,33.59,-79.12,0
"5163",1999,"SC","TORNADO",0,5e-04,33.36,-82.02,0
"5164",1999,"TN","TORNADO",0,0,36.24,-87.39,0
"5165",1999,"TN","TORNADO",0,0,36.28,-87.26,0
"5166",1999,"TN","TORNADO",4,0.295,35.34,-87.55,3
"5167",1999,"SC","TORNADO",1,0.24,34.23,-80.11,6
"5168",1999,"SC","TORNADO",0,0,34.36,-82.59,0
"5169",1999,"SD","TORNADO",0,0,42.52,-97.55,0
"5170",1999,"SD","TORNADO",0,0,42.49,-98.15,0
"5171",1999,"SD","TORNADO",0,0,43.29,-100.02,0
"5172",1999,"SD","TORNADO",0,0,43.39,-99.46,0
"5173",1999,"SD","TORNADO",0,0,43.21,-100.58,0
"5174",1999,"SD","TORNADO",0,0,43.36,-100.45,0
"5175",1999,"SD","TORNADO",0,0,43.33,-100.47,0
"5176",1999,"SD","TORNADO",0,0,43.18,-100.5,0
"5177",1999,"SD","TORNADO",0,0,43.18,-100.4,0
"5178",1999,"SD","TORNADO",0,0,43.16,-100.43,0
"5179",1999,"SD","TORNADO",0,0,43.5,-99.36,0
"5180",1999,"SD","TORNADO",0,0,44.36,-104,0
"5181",1999,"SD","TORNADO",0,0,44.33,-104.02,0
"5182",1999,"SD","TORNADO",0,0,43.05,-102.5,0
"5183",1999,"SD","TORNADO",2,3.2,43.03,-102.51,55
"5184",1999,"SD","TORNADO",2,0,43.1,-102.47,0
"5185",1999,"SD","TORNADO",0,0.02,43.05,-102.34,0
"5186",1999,"SD","TORNADO",0,0.05,43.22,-102.15,0
"5187",1999,"SD","TORNADO",0,0,43.06,-101.45,0
"5188",1999,"SD","TORNADO",0,0,43.26,-102.08,0
"5189",1999,"SD","TORNADO",0,0,43.53,-100.45,0
"5190",1999,"SD","TORNADO",0,0,43.36,-99.1,0
"5191",1999,"SD","TORNADO",1,0.2,43.57,-98.16,0
"5192",1999,"SD","TORNADO",0,0,43.05,-101.45,0
"5193",1999,"SD","TORNADO",0,0,43.1,-101.59,0
"5194",1999,"SD","TORNADO",0,0,43.16,-101.58,0
"5195",1999,"SD","TORNADO",0,0,43.2,-102.18,0
"5196",1999,"SD","TORNADO",0,0,43.11,-100.02,0
"5197",1999,"SD","TORNADO",0,0,43.31,-99.04,0
"5198",1999,"SD","TORNADO",0,0,43.33,-98.26,0
"5199",1999,"SD","TORNADO",0,0,43.33,-98.26,0
"5200",1999,"SD","TORNADO",0,0,43.36,-98.15,0
"5201",1999,"SD","TORNADO",0,0,43.42,-97.3,0
"5202",1999,"SD","TORNADO",0,0,45.42,-101.21,0
"5203",1999,"SD","TORNADO",1,0.015,45.5,-103.42,0
"5204",1999,"SD","TORNADO",0,0,43.16,-99.31,0
"5205",1999,"SD","TORNADO",1,0,44.3,-103.44,0
"5206",1999,"SD","TORNADO",0,0,43.02,-100.55,0
"5207",1999,"SD","TORNADO",0,0,43.08,-101.05,0
"5208",1999,"SD","TORNADO",0,0.005,42.55,-96.42,0
"5209",1999,"SD","TORNADO",0,0,44.36,-99.55,0
"5210",1999,"SD","TORNADO",0,0,45.33,-99.11,0
"5211",1999,"SD","TORNADO",0,0,45.53,-98.21,0
"5212",1999,"SD","TORNADO",1,0,45.14,-98.5,0
"5213",1999,"TN","TORNADO",2,2,35.52,-89.26,11
"5214",1999,"TN","TORNADO",3,1.6,35.46,-89.07,4
"5215",1999,"TN","TORNADO",3,0.1,35.25,-89.11,2
"5216",1999,"TN","TORNADO",3,25,35.29,-89.04,0
"5217",1999,"TN","TORNADO",4,10,35.35,-88.53,112
"5218",1999,"TN","TORNADO",1,0.005,35.01,-89.11,0
"5219",1999,"TN","TORNADO",1,0.4,35,-89.11,5
"5220",1999,"TN","TORNADO",1,0.75,35.58,-88.4,2
"5221",1999,"TN","TORNADO",1,0.03,36.29,-87.53,0
"5222",1999,"TN","TORNADO",1,0.02,36.33,-87.26,0
"5223",1999,"TN","TORNADO",1,0.05,36.33,-86.58,0
"5224",1999,"TN","TORNADO",0,5e-05,36.23,-89.29,0
"5225",1999,"TN","TORNADO",3,1,36.03,-88.1,6
"5226",1999,"TN","TORNADO",3,72.7,36.32,-87.21,5
"5227",1999,"TN","TORNADO",1,0.3,35.09,-89.47,0
"5228",1999,"TN","TORNADO",2,0.5,36.06,-87.42,1
"5229",1999,"TN","TORNADO",0,1e-04,35.26,-88.4,0
"5230",1999,"TN","TORNADO",0,1e-04,35.03,-88.49,0
"5231",1999,"TN","TORNADO",1,0.005,36.14,-86.41,0
"5232",1999,"TN","TORNADO",1,0.001,36.18,-86.48,0
"5233",1999,"TN","TORNADO",2,1,36.23,-86.28,17
"5234",1999,"TX","TORNADO",0,0,34.59,-102,0
"5235",1999,"TX","TORNADO",1,0.1,29.26,-95.47,0
"5236",1999,"TX","TORNADO",0,0,33.19,-94.34,0
"5237",1999,"TX","TORNADO",1,0.04,32.32,-94.22,0
"5238",1999,"TN","TORNADO",0,0,35.58,-86.33,0
"5239",1999,"TX","TORNADO",1,0.125,30.45,-95.32,7
"5240",1999,"TX","TORNADO",0,0.01,30.51,-95.25,1
"5241",1999,"TX","TORNADO",2,0.75,30.5,-95.23,0
"5242",1999,"TX","TORNADO",0,0.015,30.43,-95.22,0
"5243",1999,"TX","TORNADO",0,0.04,31.04,-95.09,0
"5244",1999,"TX","TORNADO",0,0,29.14,-97.56,0
"5245",1999,"TX","TORNADO",0,0,29.25,-97.58,0
"5246",1999,"TX","TORNADO",0,0,29.24,-97.43,0
"5247",1999,"TX","TORNADO",0,0,29.26,-97.05,0
"5248",1999,"TX","TORNADO",1,0.012,32.14,-94.14,0
"5249",1999,"TX","TORNADO",1,0.075,30.06,-95.14,0
"5250",1999,"TX","TORNADO",2,0.175,29.58,-94.25,0
"5251",1999,"TX","TORNADO",3,0.5,30,-94.27,5
"5252",1999,"TX","TORNADO",1,0.035,29.31,-94.29,0
"5253",1999,"TX","TORNADO",0,0.025,29.32,-94.29,0
"5254",1999,"TX","TORNADO",2,1.25,30.21,-93.58,11
"5255",1999,"TX","TORNADO",1,0.02,30.27,-93.52,0
"5256",1999,"TX","TORNADO",0,0.025,30.28,-93.52,0
"5257",1999,"TX","TORNADO",1,0.04,33.27,-94.25,0
"5258",1999,"TX","TORNADO",2,0.02,30.37,-94.11,0
"5259",1999,"TX","TORNADO",1,0.02,30.37,-94.1,0
"5260",1999,"TX","TORNADO",0,0.01,30.5,-93.47,0
"5261",1999,"TX","TORNADO",2,0.25,31.41,-94.25,0
"5262",1999,"TX","TORNADO",2,0.015,31.4,-94.25,0
"5263",1999,"TX","TORNADO",2,0.1,31.37,-94.14,0
"5264",1999,"TX","TORNADO",1,0.05,30.56,-93.51,0
"5265",1999,"TX","TORNADO",0,0.05,30.41,-93.55,0
"5266",1999,"TX","TORNADO",0,0.02,30.35,-93.56,0
"5267",1999,"TX","TORNADO",1,0.01,30.55,-93.53,0
"5268",1999,"TX","TORNADO",3,0.5,30.54,-93.54,4
"5269",1999,"TX","TORNADO",3,0.25,30.56,-93.51,3
"5270",1999,"TX","TORNADO",0,0,31.53,-97.37,0
"5271",1999,"TX","TORNADO",0,0,32.04,-96.54,0
"5272",1999,"TX","TORNADO",2,0.1,31,-99.11,0
"5273",1999,"TX","TORNADO",2,0.3,31.04,-99.03,0
"5274",1999,"TX","TORNADO",0,0,30.34,-98.15,0
"5275",1999,"TX","TORNADO",0,0,28.55,-99.35,0
"5276",1999,"TX","TORNADO",1,0,28.53,-99.08,0
"5277",1999,"TX","TORNADO",1,0.1,30.34,-94.26,0
"5278",1999,"TX","TORNADO",0,0.025,29.58,-95.42,0
"5279",1999,"TX","TORNADO",0,0,30.13,-101.07,0
"5280",1999,"TX","TORNADO",1,0.03,29.35,-99.4,0
"5281",1999,"TX","TORNADO",0,0,26.37,-98.24,0
"5282",1999,"TX","TORNADO",0,0.05,29.05,-95.2,0
"5283",1999,"TX","TORNADO",0,0,33.1,-100.1,0
"5284",1999,"TX","TORNADO",0,0.025,30.35,-95.3,0
"5285",1999,"TX","TORNADO",2,0.015,31.57,-94.02,0
"5286",1999,"TX","TORNADO",0,0.03,30.25,-95.29,0
"5287",1999,"TX","TORNADO",2,0.015,31.47,-95.19,0
"5288",1999,"TX","TORNADO",0,0,31.12,-102.14,0
"5289",1999,"TX","TORNADO",1,0.02,31.55,-102,0
"5290",1999,"TX","TORNADO",0,0,32.51,-100.29,0
"5291",1999,"TX","TORNADO",0,0.25,30.19,-95.27,0
"5292",1999,"TX","TORNADO",0,0.005,31.27,-98.34,0
"5293",1999,"TX","TORNADO",0,0.03,31.5,-95.51,1
"5294",1999,"TX","TORNADO",0,0.005,31.45,-95.43,0
"5295",1999,"TX","TORNADO",1,0.04,33.26,-96.21,0
"5296",1999,"TX","TORNADO",0,0,32.55,-95.53,0
"5297",1999,"TX","TORNADO",1,0.19,31.37,-94.42,0
"5298",1999,"TX","TORNADO",1,0.03,32.09,-94.22,0
"5299",1999,"TX","TORNADO",0,0.009,26.21,-97.37,0
"5300",1999,"TX","TORNADO",0,0.002,26.19,-97.4,0
"5301",1999,"TX","TORNADO",2,0,31.42,-103.45,0
"5302",1999,"TX","TORNADO",2,0.02,31.46,-103.41,0
"5303",1999,"TX","TORNADO",0,0,32.55,-102.54,0
"5304",1999,"TX","TORNADO",0,0,33.11,-102.44,0
"5305",1999,"TX","TORNADO",0,0,33.16,-102.44,0
"5306",1999,"TX","TORNADO",0,0,32.03,-102.42,0
"5307",1999,"TX","TORNADO",1,0.005,32.36,-102.3,0
"5308",1999,"TX","TORNADO",0,0,32.18,-102.1,0
"5309",1999,"TX","TORNADO",0,0,34.24,-102.18,0
"5310",1999,"TX","TORNADO",0,0,34.29,-102.17,0
"5311",1999,"TX","TORNADO",0,0,35.4,-102.56,0
"5312",1999,"TX","TORNADO",0,0,34.06,-102.08,0
"5313",1999,"TX","TORNADO",0,0,34.11,-102.03,0
"5314",1999,"TX","TORNADO",0,0,34.06,-102.08,0
"5315",1999,"TX","TORNADO",0,0,32.16,-100.29,0
"5316",1999,"TX","TORNADO",2,0.01,30.57,-100.44,0
"5317",1999,"TX","TORNADO",2,0.6,33.5,-95.03,7
"5318",1999,"TX","TORNADO",3,0,33.11,-95.1,0
"5319",1999,"TX","TORNADO",3,0.33,33.12,-95.08,1
"5320",1999,"TX","TORNADO",3,0.005,33.23,-94.52,0
"5321",1999,"TX","TORNADO",3,125,33.24,-94.44,22
"5322",1999,"TX","TORNADO",2,6,32.23,-94.53,0
"5323",1999,"TX","TORNADO",2,19,32.23,-94.53,2
"5324",1999,"TX","TORNADO",2,0,32.23,-94.53,0
"5325",1999,"TX","TORNADO",2,0.025,32.23,-94.53,0
"5326",1999,"TX","TORNADO",2,0,32.26,-94.4,0
"5327",1999,"TX","TORNADO",0,0,32.31,-94.37,0
"5328",1999,"TX","TORNADO",1,0,32.33,-94.33,0
"5329",1999,"TX","TORNADO",0,0,32.4,-95.43,0
"5330",1999,"TX","TORNADO",0,0,32.2,-96.14,0
"5331",1999,"TX","TORNADO",1,0.3,31.5,-95.51,4
"5332",1999,"TX","TORNADO",0,0,31.48,-95.38,0
"5333",1999,"TX","TORNADO",2,0,31.45,-95.06,0
"5334",1999,"TX","TORNADO",2,0,31.47,-94.53,0
"5335",1999,"TX","TORNADO",0,0,30.53,-102.28,0
"5336",1999,"TX","TORNADO",0,0,33.15,-101.23,0
"5337",1999,"TX","TORNADO",0,0.002,33.37,-100.5,0
"5338",1999,"TX","TORNADO",1,0.05,30.49,-94.22,0
"5339",1999,"TX","TORNADO",0,0.05,30.21,-94.1,0
"5340",1999,"TX","TORNADO",0,0.01,30.55,-94.12,0
"5341",1999,"TX","TORNADO",0,0.02,30.5,-94.06,0
"5342",1999,"TX","TORNADO",1,0.1,30.23,-94.02,0
"5343",1999,"TX","TORNADO",0,0.025,31,-93.4,0
"5344",1999,"TX","TORNADO",0,0,31.26,-99.03,0
"5345",1999,"TX","TORNADO",0,0,31.13,-98.45,0
"5346",1999,"TX","TORNADO",4,1,30.41,-99.06,7
"5347",1999,"TX","TORNADO",3,1.1,30.18,-99.12,0
"5348",1999,"TX","TORNADO",0,0,33,-100.57,0
"5349",1999,"TX","TORNADO",0,0,33.37,-100.36,0
"5350",1999,"TX","TORNADO",1,0.015,34.01,-99.32,0
"5351",1999,"TX","TORNADO",0,0,30.34,-100.48,0
"5352",1999,"TX","TORNADO",0,0,35.19,-100.58,0
"5353",1999,"TX","TORNADO",0,0,35.13,-100.53,0
"5354",1999,"TX","TORNADO",0,0,35.12,-100.54,0
"5355",1999,"TX","TORNADO",0,0,34.52,-100.33,0
"5356",1999,"TX","TORNADO",0,0,34.37,-100.26,0
"5357",1999,"TX","TORNADO",0,0,34.41,-100.12,0
"5358",1999,"TX","TORNADO",0,0,34.11,-102.01,0
"5359",1999,"TX","TORNADO",0,0.025,30.49,-94.11,0
"5360",1999,"TX","TORNADO",1,0.1,30.48,-94.09,0
"5361",1999,"TX","TORNADO",0,0.01,35.04,-102.01,0
"5362",1999,"TX","TORNADO",0,0,32.17,-99.49,0
"5363",1999,"TX","TORNADO",0,0,31.45,-99.59,0
"5364",1999,"TX","TORNADO",0,0,32.53,-100.09,0
"5365",1999,"TX","TORNADO",0,0.04,34.59,-101.59,0
"5366",1999,"TX","TORNADO",0,0,31.47,-103.36,0
"5367",1999,"TX","TORNADO",0,0,31.4,-103.15,0
"5368",1999,"TX","TORNADO",0,0,30.53,-102.24,0
"5369",1999,"TX","TORNADO",0,0.01,30.32,-93.58,0
"5370",1999,"TX","TORNADO",1,0.01,29.23,-96.47,0
"5371",1999,"TX","TORNADO",1,0.05,29.27,-97.03,0
"5372",1999,"TX","TORNADO",0,0,31.49,-101.26,0
"5373",1999,"TX","TORNADO",0,0,31.5,-101.1,0
"5374",1999,"TX","TORNADO",0,0.002,32.23,-98.1,0
"5375",1999,"TX","TORNADO",0,0,32.05,-98.2,0
"5376",1999,"TX","TORNADO",0,0,34.28,-101.58,0
"5377",1999,"TX","TORNADO",0,0,35.37,-100.53,0
"5378",1999,"TX","TORNADO",0,0,32.51,-100.29,0
"5379",1999,"TX","TORNADO",0,0.025,29.24,-94.54,0
"5380",1999,"TX","TORNADO",0,0.025,29.44,-95.22,0
"5381",1999,"TX","TORNADO",0,0,33.19,-99.45,0
"5382",1999,"TX","TORNADO",0,0.5,33.47,-101.06,0
"5383",1999,"TX","TORNADO",1,0.51,33.41,-101.15,0
"5384",1999,"TX","TORNADO",1,0.11,33.35,-101.51,0
"5385",1999,"TX","TORNADO",0,0,32.3,-101.02,0
"5386",1999,"TX","TORNADO",0,0,32.51,-100.31,0
"5387",1999,"TX","TORNADO",0,0.015,30.2,-95.29,0
"5388",1999,"TX","TORNADO",0,0,35.38,-101.2,0
"5389",1999,"TX","TORNADO",0,0,35.11,-102,0
"5390",1999,"TX","TORNADO",0,0,36.19,-101.34,0
"5391",1999,"TX","TORNADO",0,0,36.21,-101.3,0
"5392",1999,"TX","TORNADO",0,0,36.12,-101.36,0
"5393",1999,"TX","TORNADO",0,0,36.06,-101.3,0
"5394",1999,"TX","TORNADO",0,0,35.21,-101.22,0
"5395",1999,"TX","TORNADO",0,0.01,36.04,-101.28,0
"5396",1999,"TX","TORNADO",0,0,36.05,-101.3,0
"5397",1999,"TX","TORNADO",0,0,35.18,-101.23,0
"5398",1999,"TX","TORNADO",0,0,35.17,-101.18,0
"5399",1999,"TX","TORNADO",0,0,35.14,-101.21,0
"5400",1999,"TX","TORNADO",0,0.025,36.12,-101.18,0
"5401",1999,"TX","TORNADO",1,0.1,29.24,-94.54,0
"5402",1999,"TX","TORNADO",0,0,30.35,-104,0
"5403",1999,"TX","TORNADO",1,0.01,30.35,-103.59,0
"5404",1999,"TX","TORNADO",0,0,28.01,-97.03,0
"5405",1999,"TX","TORNADO",0,0,27.31,-97.52,0
"5406",1999,"TX","TORNADO",0,0,27.45,-98.05,0
"5407",1999,"TX","TORNADO",0,0.006,26.1,-97.59,0
"5408",1999,"TX","TORNADO",0,0.004,26.11,-97.57,0
"5409",1999,"TX","TORNADO",0,0,33.38,-99.34,0
"5410",1999,"TX","TORNADO",0,0,31.39,-100.03,0
"5411",1999,"TX","TORNADO",0,0.1,29.35,-96.2,0
"5412",1999,"TX","TORNADO",1,0.6,33.18,-97.49,5
"5413",1999,"TX","TORNADO",0,0,33.15,-94.35,0
"5414",1999,"UT","TORNADO",0,0,40.52,-109.12,0
"5415",1999,"UT","TORNADO",2,170.5,40.44,-111.52,81
"5416",1999,"UT","TORNADO",1,0.7,40.24,-109.32,1
"5417",1999,"VA","TORNADO",1,0.012,36.53,-80.33,0
"5418",2000,"AL","TORNADO",1,0.085,33.46,-87.38,1
"5419",1999,"VA","TORNADO",1,0.15,37.11,-77.29,17
"5420",1999,"VA","TORNADO",0,0.025,38.02,-76.35,0
"5421",1999,"VA","TORNADO",1,0.02,38.14,-77.48,0
"5422",1999,"VA","TORNADO",1,0.05,38.21,-77.44,0
"5423",1999,"VA","TORNADO",1,0.15,38.19,-77.43,0
"5424",1999,"VA","TORNADO",1,0.02,38.18,-77.28,0
"5425",1999,"VA","TORNADO",1,0.002,38.16,-77.27,0
"5426",1999,"VA","TORNADO",1,0.01,38.18,-77.29,0
"5427",1999,"VA","TORNADO",1,0.015,38.1,-78.59,0
"5428",1999,"VA","TORNADO",2,7.72,37.01,-76.21,6
"5429",1999,"VA","TORNADO",1,0.06,36.34,-80.3,0
"5430",1999,"VA","TORNADO",1,0.14,36.34,-80.29,0
"5431",1999,"WA","TORNADO",0,0,47.46,-117.27,0
"5432",1999,"WA","TORNADO",0,0,46.4,-120.37,0
"5433",1999,"WV","TORNADO",1,0.08,38.26,-82.03,0
"5434",1999,"WI","TORNADO",0,0.0075,45.28,-89.45,0
"5435",1999,"WI","TORNADO",0,0,45.1,-92.45,0
"5436",1999,"WI","TORNADO",0,0,45.44,-91.49,0
"5437",1999,"WI","TORNADO",0,0,45.25,-90.43,0
"5438",1999,"WI","TORNADO",0,0.003,43.05,-88.54,0
"5439",1999,"WI","TORNADO",1,0.1,42.55,-88.15,0
"5440",1999,"WI","TORNADO",0,0,45.3,-91.33,0
"5441",1999,"WI","TORNADO",1,1.035,44.29,-91.48,3
"5442",1999,"WI","TORNADO",0,0,45.3,-92.33,0
"5443",1999,"WI","TORNADO",0,0,45.27,-92.27,0
"5444",1999,"WI","TORNADO",0,0,44.27,-90.12,0
"5445",1999,"WY","TORNADO",0,0,43.14,-107.57,0
"5446",1999,"WY","TORNADO",0,0,43.11,-107.43,0
"5447",1999,"WY","TORNADO",0,0.002,41.08,-104.49,0
"5448",1999,"WY","TORNADO",0,0,42.03,-104.58,0
"5449",1999,"WY","TORNADO",0,0,44.37,-104.12,0
"5450",1999,"WY","TORNADO",0,0,43.43,-105.54,0
"5451",1999,"WY","TORNADO",0,0,43.34,-105.41,0
"5452",1999,"WY","TORNADO",0,0,42.48,-104.23,0
"5453",1999,"WY","TORNADO",0,0,43.14,-105.16,0
"5454",1999,"WY","TORNADO",0,0,43.37,-105.36,0
"5455",1999,"WY","TORNADO",0,0,44.08,-105.42,0
"5456",1999,"WY","TORNADO",0,0,43.52,-105.28,0
"5457",1999,"WY","TORNADO",0,0,41.38,-104.1,0
"5458",1999,"WY","TORNADO",0,0,42.46,-104.27,0
"5459",1999,"WY","TORNADO",0,0,43.48,-104.17,0
"5460",1999,"WY","TORNADO",0,0,44.01,-107.44,0
"5461",1999,"WY","TORNADO",1,0.008,43.51,-106.11,0
"5462",1999,"WY","TORNADO",0,0,43.49,-107.41,0
"5463",1999,"WY","TORNADO",0,0,41.5,-104.16,0
"5464",1999,"WY","TORNADO",0,0,41.44,-104.12,0
"5465",1999,"WY","TORNADO",0,0,42.56,-105.59,0
"5466",2000,"AL","TORNADO",0,0.02,32.18,-86.2,1
"5467",2000,"AL","TORNADO",0,0,32.03,-85.31,0
"5468",2000,"AL","TORNADO",1,0.5,32.03,-87.47,0
"5469",2000,"AL","TORNADO",1,0.1,32.05,-86.18,0
"5470",2000,"AL","TORNADO",0,0.003,32.11,-86.01,0
"5471",2000,"AL","TORNADO",0,0.015,32.12,-86,0
"5472",2000,"AL","TORNADO",0,0.01,32.14,-85.53,0
"5473",2000,"AL","TORNADO",0,0.05,33.06,-87.42,0
"5474",2000,"AL","TORNADO",0,0.015,33.18,-87.29,0
"5475",2000,"AL","TORNADO",0,0.04,32.46,-87.2,0
"5476",2000,"AL","TORNADO",0,0.01,32.53,-87.06,0
"5477",2000,"AL","TORNADO",0,0.025,32.46,-87.05,0
"5478",2000,"AL","TORNADO",1,0.5,33.19,-86.48,0
"5479",2000,"AL","TORNADO",1,0.018,32.14,-86.14,0
"5480",2000,"AL","TORNADO",0,0.03,32.16,-86.07,0
"5481",2000,"AL","TORNADO",1,0.15,33.35,-86.51,0
"5482",2000,"AL","TORNADO",2,0.3,33.54,-85.33,7
"5483",2000,"AL","TORNADO",2,0,33.54,-85.31,0
"5484",2000,"AL","TORNADO",2,0.015,33.19,-87.2,0
"5485",2000,"AL","TORNADO",1,0.05,31.59,-88.21,0
"5486",2000,"AL","TORNADO",2,0.075,33.23,-87.14,0
"5487",2000,"AL","TORNADO",0,0.02,33.29,-87.07,0
"5488",2000,"AL","TORNADO",1,4,33.24,-86.47,0
"5489",2000,"AL","TORNADO",0,0.05,32.56,-86.45,0
"5490",2000,"AL","TORNADO",0,0.005,33.01,-86.25,0
"5491",2000,"AL","TORNADO",0,0,31.19,-85.52,0
"5492",2000,"AL","TORNADO",1,0.2,30.42,-88.05,0
"5493",2000,"AL","TORNADO",2,0.1,30.3,-88.14,2
"5494",2000,"AL","TORNADO",1,0.15,30.25,-87.41,0
"5495",2000,"AL","TORNADO",0,0.01,30.31,-87.54,0
"5496",2000,"AL","TORNADO",1,0.2,30.31,-87.54,0
"5497",2000,"AL","TORNADO",0,0,30.33,-87.35,0
"5498",2000,"AL","TORNADO",0,0.01,32.52,-87.41,0
"5499",2000,"AL","TORNADO",1,0.095,31.52,-85.56,0
"5500",2000,"AL","TORNADO",0,0.01,30.41,-88.14,0
"5501",2000,"AL","TORNADO",2,2.5,31.01,-85.54,10
"5502",2000,"AL","TORNADO",0,0.05,31.15,-85.38,0
"5503",2000,"AL","TORNADO",2,2,31.16,-85.37,0
"5504",2000,"AL","TORNADO",0,0,34.43,-87.14,0
"5505",2000,"AL","TORNADO",1,0.095,34.44,-87.11,0
"5506",2000,"AL","TORNADO",1,2.9,31.26,-85.24,0
"5507",2000,"AL","TORNADO",2,0.15,34.51,-87.03,0
"5508",2000,"AL","TORNADO",4,12.5,33.03,-87.42,155
"5509",2000,"AL","TORNADO",0,0.004,32.33,-87.12,0
"5510",2000,"AL","TORNADO",2,0.175,33.47,-86.19,2
"5511",2000,"AL","TORNADO",3,10,34.03,-85.56,14
